angDist,Name,ref,JName,RA,DEC,Binary Type,Companion,Dist (Kpc),Source,RA_ICRS,DE_ICRS,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,Flag
3.175864,J1801-0857B,lrfs11,J1801-0857B,18:01:50.5658,-08:57:32.81,BT,*,7.2,4170383424476068736,270.46073596616,-8.95999494624,4979.94775000,3009.04639000,7830.02783000,,,,10099
3.190828,J1801-0857B,lrfs11,J1801-0857B,18:01:50.5658,-08:57:32.81,BT,*,7.2,4170383424476069120,270.46125332735,-8.95980445017,5184.45312000,3660.61255000,7012.89355000,3453.43237000,3047.70972000,4230.63477000,10033
3.398693,J1801-0857B,lrfs11,J1801-0857B,18:01:50.5658,-08:57:32.81,BT,*,7.2,4170383424476117632,270.45974955247,-8.95895028268,1773.16235000,1232.72485000,2527.99780000,,,,10099
3.994470,J1801-0857B,lrfs11,J1801-0857B,18:01:50.5658,-08:57:32.81,BT,*,7.2,4170383424476095872,270.46025378870,-8.95809174381,5564.66455000,3860.88672000,8255.25879000,,,,10099
4.032610,J1801-0857B,lrfs11,J1801-0857B,18:01:50.5658,-08:57:32.81,BT,*,7.2,4170383424476076672,270.45970302614,-8.95966405411,7190.20264000,5641.14893000,9627.73438000,6810.25781000,5180.72461000,8791.86914000,10033
4.400578,J1801-0857B,lrfs11,J1801-0857B,18:01:50.5658,-08:57:32.81,BT,*,7.2,4170383424476115840,270.46132634895,-8.95806501652,3679.19531000,3023.53247000,4525.12500000,3529.69629000,2953.75342000,4161.41113000,10033
2.547265,J1801-3210,kjv+10,J1801-3210,18:01:25.8896,-32:10:53.714,ELL1,He,6.111,4043712190315481856,270.35712894393,-32.18190929476,2940.85986000,2237.00146000,3905.77393000,3343.81519000,2595.95972000,3974.81055000,10033
3.509960,J1801-3210,kjv+10,J1801-3210,18:01:25.8896,-32:10:53.714,ELL1,He,6.111,4043712194647393280,270.35674481974,-32.18139146438,5983.18604000,3823.82568000,8092.61816000,,,,10099
3.687692,J1801-3210,kjv+10,J1801-3210,18:01:25.8896,-32:10:53.714,ELL1,He,6.111,4043712194582703360,270.35773430291,-32.18056964432,7103.23242000,5399.03076000,9150.32910000,6717.75391000,5552.06006000,7782.17725000,10033
4.913947,J1801-3210,kjv+10,J1801-3210,18:01:25.8896,-32:10:53.714,ELL1,He,6.111,4043712194583157376,270.35626740470,-32.18146170088,8019.59766000,5643.98291000,10259.35940000,5804.96826000,4934.74121000,6942.98682000,10033
4.768878,J1802-2124,fsk+04,J1802-2124,18:02:05.335576,-21:24:03.649,ELL1,CO,0.76,4070737228258191104,270.52201521769,-21.40232289528,6659.21191000,3770.59009000,9262.49707000,7917.14062000,4432.57568000,12054.53420000,10033
0.905541,B1800-27,jlm+92,J1803-2712,18:03:31.692,-27:12:06,BT,He,3.466,4063151177996370048,270.88177568814,-27.20160543992,6484.72363000,4527.74072000,9749.88184000,7734.18555000,6083.55127000,9220.34961000,20033
2.165559,B1800-27,jlm+92,J1803-2712,18:03:31.692,-27:12:06,BT,He,3.466,4063151177996373120,270.88262863917,-27.20135522376,5950.61914000,2776.46143000,7832.35547000,,,,20099
3.424039,B1800-27,jlm+92,J1803-2712,18:03:31.692,-27:12:06,BT,He,3.466,4063151177996294144,270.88262157938,-27.20247053243,7055.43896000,4993.30371000,9690.19629000,,,,10099
3.711847,B1800-27,jlm+92,J1803-2712,18:03:31.692,-27:12:06,BT,He,3.466,4063151182213281408,270.88089100248,-27.20168949643,8478.60547000,6475.60449000,10774.58980000,6849.35010000,6031.36621000,9062.73340000,10033
4.023028,B1800-27,jlm+92,J1803-2712,18:03:31.692,-27:12:06,BT,He,3.466,4063151177996374912,270.88330645304,-27.20167238799,6245.44629000,3865.74512000,8731.16211000,8445.41406000,6595.82080000,9900.32910000,20033
4.023232,B1800-27,jlm+92,J1803-2712,18:03:31.692,-27:12:06,BT,He,3.466,4063151182213278592,270.88269560756,-27.20070789872,6531.62256000,4431.02979000,8922.86621000,,,,20099
4.443286,B1800-27,jlm+92,J1803-2712,18:03:31.692,-27:12:06,BT,He,3.466,4063151182213265920,270.88319232408,-27.20236748157,7409.12451000,5636.66260000,9713.30176000,6871.68457000,5860.13525000,8084.70361000,10033
2.770240,B1802-07,dbl+93,J1804-0735,18:04:49.8954,-07:35:24.69,BT,*,7.8,4171019732473934080,271.20721777570,-7.58981993719,6746.53174000,4875.19141000,9093.46094000,,,,10099
2.881905,B1802-07,dbl+93,J1804-0735,18:04:49.8954,-07:35:24.69,BT,*,7.8,4171019732456965888,271.20838465338,-7.59083015651,3705.64722000,2232.65698000,6045.74316000,,,,10099
2.924248,B1802-07,dbl+93,J1804-0735,18:04:49.8954,-07:35:24.69,BT,*,7.8,4171019732473925760,271.20870791184,-7.59031211747,9910.08008000,7803.57471000,12742.58500000,6526.80176000,5750.90479000,7299.44189000,10033
3.318290,B1802-07,dbl+93,J1804-0735,18:04:49.8954,-07:35:24.69,BT,*,7.8,4171019732473933056,271.20716945405,-7.59076509119,4955.99805000,3406.81323000,7659.19678000,4474.27393000,2606.72363000,7089.19141000,10033
3.344984,B1802-07,dbl+93,J1804-0735,18:04:49.8954,-07:35:24.69,BT,*,7.8,4171019732475486592,271.20838272028,-7.58939667543,658.38348400,489.95047000,984.34252900,519.95697000,436.66302500,789.46496600,10033
3.347791,B1802-07,dbl+93,J1804-0735,18:04:49.8954,-07:35:24.69,BT,*,7.8,4171019732456966528,271.20882502392,-7.59005202195,941.70452900,804.29516600,1108.20288000,,,,10099
3.565942,B1802-07,dbl+93,J1804-0735,18:04:49.8954,-07:35:24.69,BT,*,7.8,4171019732457000448,271.20753125940,-7.58927005057,7237.03760000,5682.84229000,9782.54297000,8471.49512000,6989.66846000,9655.27148000,10033
3.690502,B1802-07,dbl+93,J1804-0735,18:04:49.8954,-07:35:24.69,BT,*,7.8,4171019732456998400,271.20691122794,-7.58988320427,3499.12744000,2535.37866000,4691.97021000,,,,10099
4.658277,B1802-07,dbl+93,J1804-0735,18:04:49.8954,-07:35:24.69,BT,*,7.8,4171019732473929984,271.20822228522,-7.59144494355,4241.70898000,2896.63257000,6558.83984000,3491.72217000,2299.16748000,4639.84570000,10033
1.365918,J1804-2717,llb+96,J1804-2717,18:04:21.133087,-27:17:31.335,DD,He,0.805,4063140839871310976,271.08779229425,-27.29173808117,7272.44043000,5135.07715000,9443.58008000,,,,10099
4.519309,J1804-2717,llb+96,J1804-2717,18:04:21.133087,-27:17:31.335,DD,He,0.805,4063140835798812160,271.08666680148,-27.29180290281,5557.82178000,3610.91211000,7844.08936000,4295.87793000,3368.70166000,5582.51611000,10033
1.478006,J1807-2459A,rgh+01,J1807-2459A,18:07:20.355604,-24:59:52.9015,BT,UL,2.79,4065787604926174720,271.83495850308,-24.99841761135,1296.04504000,1066.35608000,1640.12537000,1167.92554000,1023.75238000,1364.09399000,10033
1.829119,J1807-2459A,rgh+01,J1807-2459A,18:07:20.355604,-24:59:52.9015,BT,UL,2.79,4065787604926213248,271.83502263670,-24.99755623508,4094.94238000,1944.25427000,6706.23926000,,,,10099
1.886700,J1807-2459A,rgh+01,J1807-2459A,18:07:20.355604,-24:59:52.9015,BT,UL,2.79,4065787604862896640,271.83424130560,-24.99796264018,1265.78772000,1152.93933000,1439.86694000,,,,10099
2.629275,J1807-2459A,rgh+01,J1807-2459A,18:07:20.355604,-24:59:52.9015,BT,UL,2.79,4065787604926172032,271.83412186558,-24.99765569248,5483.78613000,3774.47876000,8199.69531000,3465.56714000,2993.57812000,4122.20557000,10033
2.852453,J1807-2459A,rgh+01,J1807-2459A,18:07:20.355604,-24:59:52.9015,BT,UL,2.79,4065787604926212736,271.83511791135,-24.99728492209,1348.12952000,1112.63452000,1655.16272000,1245.78125000,1093.86121000,1419.82617000,10033
3.178499,J1807-2459A,rgh+01,J1807-2459A,18:07:20.355604,-24:59:52.9015,BT,UL,2.79,4065787604926211712,271.83448383811,-24.99719786432,4117.70605000,2254.17114000,6631.33154000,,,,10099
3.268717,J1807-2459A,rgh+01,J1807-2459A,18:07:20.355604,-24:59:52.9015,BT,UL,2.79,4065787604926198528,271.83574357114,-24.99836905342,4278.36230000,3306.11328000,5595.02002000,3592.87915000,3110.53418000,4323.18506000,10033
3.711895,J1807-2459A,rgh+01,J1807-2459A,18:07:20.355604,-24:59:52.9015,BT,UL,2.79,4065787604862877440,271.83398033792,-24.99872880799,3632.99292000,3065.58105000,4531.21387000,3264.66699000,2802.76221000,3787.07910000,10033
4.376713,J1807-2459A,rgh+01,J1807-2459A,18:07:20.355604,-24:59:52.9015,BT,UL,2.79,4065787604926192128,271.83354909700,-24.99762609522,1031.58875000,678.23944100,1780.14014000,,,,10099
1.334494,J1807-2459B,cha03,J1807-2459B,18:07:20.871209,-25:00:01.915,DD,NS/CO(?),2.79,4065787604926184064,271.83736302842,-25.00045310286,2400.22998000,2110.91064000,2671.62646000,2467.21265000,2232.74707000,2671.15063000,10033
2.304691,J1807-2459B,cha03,J1807-2459B,18:07:20.871209,-25:00:01.915,DD,NS/CO(?),2.79,4065787604862870272,271.83760325284,-25.00080310987,6688.43652000,4794.94189000,9469.93164000,,,,10099
2.600901,J1807-2459B,cha03,J1807-2459B,18:07:20.871209,-25:00:01.915,DD,NS/CO(?),2.79,4065787604926171520,271.83616726186,-25.00056909595,1706.10962000,1460.30200000,2014.58203000,1675.66553000,1451.26477000,2017.71887000,10033
2.935061,J1807-2459B,cha03,J1807-2459B,18:07:20.871209,-25:00:01.915,DD,NS/CO(?),2.79,4065787604926216448,271.83725130073,-25.00130434967,1969.92505000,1801.59412000,2229.98340000,1909.75696000,1757.35474000,2119.03809000,10033
3.022267,J1807-2459B,cha03,J1807-2459B,18:07:20.871209,-25:00:01.915,DD,NS/CO(?),2.79,4065787604862901760,271.83651371511,-24.99979797298,2088.68701000,1629.37146000,2639.96802000,2023.08826000,1613.71069000,2608.40454000,10033
3.484301,J1807-2459B,cha03,J1807-2459B,18:07:20.871209,-25:00:01.915,DD,NS/CO(?),2.79,4065787604926194560,271.83670456220,-25.00147095340,3907.59375000,2392.54858000,6508.05713000,,,,10099
4.240642,J1807-2459B,cha03,J1807-2459B,18:07:20.871209,-25:00:01.915,DD,NS/CO(?),2.79,4065787604926171776,271.83729727117,-24.99939352290,7219.29004000,5130.59521000,10080.52340000,,,,10099
4.458484,J1807-2459B,cha03,J1807-2459B,18:07:20.871209,-25:00:01.915,DD,NS/CO(?),2.79,4065787604926194944,271.83686100992,-25.00176693272,2158.78296000,1691.87830000,2631.63550000,,,,10099
4.673743,J1807-2459B,cha03,J1807-2459B,18:07:20.871209,-25:00:01.915,DD,NS/CO(?),2.79,4065787604926196224,271.83553148423,-25.00056931037,1957.84265000,1399.69849000,3076.63892000,1635.27747000,1350.41956000,2477.01880000,10033
4.746743,J1807-2459B,cha03,J1807-2459B,18:07:20.871209,-25:00:01.915,DD,NS/CO(?),2.79,4065787604926195328,271.83841820670,-25.00053853561,3116.54150000,2248.07446000,4771.81055000,2546.11914000,1985.03223000,3197.75269000,10033
4.912935,J1807-2459B,cha03,J1807-2459B,18:07:20.871209,-25:00:01.915,DD,NS/CO(?),2.79,4065787604926170496,271.83585354035,-25.00145428050,6198.64941000,2702.51611000,9109.88965000,,,,10099
0.109988,J1810+1744,hrm+11,J1810+1744,18:10:37.28,+17:44:37.38,BT,UL,2.361,4526229058440076288,272.65536481338,17.74371079376,2425.83521000,1457.58435000,3687.91187000,11926.25200000,9881.63574000,14191.95610000,10033
3.270318,J1813-2621,fsk+04,J1813-2621,18:13:40.59165,-26:21:57.055,ELL1,He,3.013,4064657719282942976,273.41833472921,-26.36640996364,5399.77490000,3351.06079000,7553.10303000,,,,10099
4.130350,J1813-2621,fsk+04,J1813-2621,18:13:40.59165,-26:21:57.055,ELL1,He,3.013,4064657714937597056,273.42000856789,-26.36501234983,7711.60986000,6278.98145000,9499.62500000,5879.04443000,5336.55859000,6480.40625000,10033
4.284653,J1813-2621,fsk+04,J1813-2621,18:13:40.59165,-26:21:57.055,ELL1,He,3.013,4064657715019293696,273.41788368898,-26.36625584484,5184.91699000,3423.27417000,6867.21631000,6035.92334000,4909.65576000,7929.40283000,10033
4.328931,J1813-2621,fsk+04,J1813-2621,18:13:40.59165,-26:21:57.055,ELL1,He,3.013,4064657714962931584,273.42018331544,-26.36659592475,5669.75830000,4286.63818000,7953.82031000,4764.60596000,3683.27417000,8153.32959000,10033
0.014765,J1816+4510,slr+14,J1816+4510,18:16:35.93436,+45:10:33.8618,ELL1,MS,4.356,2115337192179377792,274.14972586259,45.17606864562,4093.76831000,3115.09717000,5942.65625000,3808.41919000,2988.94604000,5118.45654000,10022
4.966150,B1820-11,cl86,J1823-1115,18:23:40.30,-11:15:11,BT,MS(?),5.371,4154074609018348672,275.91899204727,-11.25216641380,1241.56421000,959.10388200,1588.61267000,1427.84070000,1178.75757000,1778.08887000,10033
0.320885,J1824-2452C,fre08,J1824-2452C,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502518991232,276.13669158291,-24.86986560730,5843.22021000,3683.37793000,8565.67188000,5324.79150000,2842.16748000,6097.79492000,10033
1.730142,J1824-2452C,fre08,J1824-2452C,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565969664,276.13683449279,-24.86931101199,6366.94238000,5015.31348000,8183.13721000,,,,10099
2.524879,J1824-2452C,fre08,J1824-2452C,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565965056,276.13594022932,-24.86969862829,5990.54346000,4662.79590000,7742.64844000,,,,10099
3.058832,J1824-2452C,fre08,J1824-2452C,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502619714048,276.13675142486,-24.86892900201,4504.89551000,2575.90967000,7780.01123000,,,,10099
3.219283,J1824-2452C,fre08,J1824-2452C,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565990784,276.13757254177,-24.87020779600,5256.26221000,3739.78760000,6928.42822000,,,,10099
3.408524,J1824-2452C,fre08,J1824-2452C,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565965440,276.13602275397,-24.86906394061,6626.55957000,4398.61865000,8760.28125000,,,,10099
3.726420,J1824-2452C,fre08,J1824-2452C,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565947008,276.13561741013,-24.87008084405,6299.53711000,4517.30176000,8168.82373000,,,,10099
4.217913,J1824-2452C,fre08,J1824-2452C,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565965312,276.13542936883,-24.86961558417,5235.17578000,3963.65210000,6776.12158000,3495.17651000,3157.66528000,3834.77588000,10033
4.444158,J1824-2452C,fre08,J1824-2452C,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565920000,276.13625870385,-24.87094291875,9162.31250000,7560.85498000,10685.43460000,8427.87695000,7144.94336000,10066.65040000,10033
0.320885,J1824-2452D,fre08,J1824-2452D,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502518991232,276.13669158291,-24.86986560730,5843.22021000,3683.37793000,8565.67188000,5324.79150000,2842.16748000,6097.79492000,10033
1.730142,J1824-2452D,fre08,J1824-2452D,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565969664,276.13683449279,-24.86931101199,6366.94238000,5015.31348000,8183.13721000,,,,10099
2.524879,J1824-2452D,fre08,J1824-2452D,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565965056,276.13594022932,-24.86969862829,5990.54346000,4662.79590000,7742.64844000,,,,10099
3.058832,J1824-2452D,fre08,J1824-2452D,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502619714048,276.13675142486,-24.86892900201,4504.89551000,2575.90967000,7780.01123000,,,,10099
3.219283,J1824-2452D,fre08,J1824-2452D,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565990784,276.13757254177,-24.87020779600,5256.26221000,3739.78760000,6928.42822000,,,,10099
3.408524,J1824-2452D,fre08,J1824-2452D,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565965440,276.13602275397,-24.86906394061,6626.55957000,4398.61865000,8760.28125000,,,,10099
3.726420,J1824-2452D,fre08,J1824-2452D,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565947008,276.13561741013,-24.87008084405,6299.53711000,4517.30176000,8168.82373000,,,,10099
4.217913,J1824-2452D,fre08,J1824-2452D,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565965312,276.13542936883,-24.86961558417,5235.17578000,3963.65210000,6776.12158000,3495.17651000,3157.66528000,3834.77588000,10033
4.444158,J1824-2452D,fre08,J1824-2452D,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565920000,276.13625870385,-24.87094291875,9162.31250000,7560.85498000,10685.43460000,8427.87695000,7144.94336000,10066.65040000,10033
0.320885,J1824-2452G,fre08,J1824-2452G,18:24:32.81,-24:52:11.20,BT,UL,5.5,4077190502518991232,276.13669158291,-24.86986560730,5843.22021000,3683.37793000,8565.67188000,5324.79150000,2842.16748000,6097.79492000,10033
1.730142,J1824-2452G,fre08,J1824-2452G,18:24:32.81,-24:52:11.20,BT,UL,5.5,4077190502565969664,276.13683449279,-24.86931101199,6366.94238000,5015.31348000,8183.13721000,,,,10099
2.524879,J1824-2452G,fre08,J1824-2452G,18:24:32.81,-24:52:11.20,BT,UL,5.5,4077190502565965056,276.13594022932,-24.86969862829,5990.54346000,4662.79590000,7742.64844000,,,,10099
3.058832,J1824-2452G,fre08,J1824-2452G,18:24:32.81,-24:52:11.20,BT,UL,5.5,4077190502619714048,276.13675142486,-24.86892900201,4504.89551000,2575.90967000,7780.01123000,,,,10099
3.219283,J1824-2452G,fre08,J1824-2452G,18:24:32.81,-24:52:11.20,BT,UL,5.5,4077190502565990784,276.13757254177,-24.87020779600,5256.26221000,3739.78760000,6928.42822000,,,,10099
3.408524,J1824-2452G,fre08,J1824-2452G,18:24:32.81,-24:52:11.20,BT,UL,5.5,4077190502565965440,276.13602275397,-24.86906394061,6626.55957000,4398.61865000,8760.28125000,,,,10099
3.726420,J1824-2452G,fre08,J1824-2452G,18:24:32.81,-24:52:11.20,BT,UL,5.5,4077190502565947008,276.13561741013,-24.87008084405,6299.53711000,4517.30176000,8168.82373000,,,,10099
4.217913,J1824-2452G,fre08,J1824-2452G,18:24:32.81,-24:52:11.20,BT,UL,5.5,4077190502565965312,276.13542936883,-24.86961558417,5235.17578000,3963.65210000,6776.12158000,3495.17651000,3157.66528000,3834.77588000,10033
4.444158,J1824-2452G,fre08,J1824-2452G,18:24:32.81,-24:52:11.20,BT,UL,5.5,4077190502565920000,276.13625870385,-24.87094291875,9162.31250000,7560.85498000,10685.43460000,8427.87695000,7144.94336000,10066.65040000,10033
0.320885,J1824-2452H,fre08,J1824-2452H,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502518991232,276.13669158291,-24.86986560730,5843.22021000,3683.37793000,8565.67188000,5324.79150000,2842.16748000,6097.79492000,10033
1.730142,J1824-2452H,fre08,J1824-2452H,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565969664,276.13683449279,-24.86931101199,6366.94238000,5015.31348000,8183.13721000,,,,10099
2.524879,J1824-2452H,fre08,J1824-2452H,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565965056,276.13594022932,-24.86969862829,5990.54346000,4662.79590000,7742.64844000,,,,10099
3.058832,J1824-2452H,fre08,J1824-2452H,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502619714048,276.13675142486,-24.86892900201,4504.89551000,2575.90967000,7780.01123000,,,,10099
3.219283,J1824-2452H,fre08,J1824-2452H,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565990784,276.13757254177,-24.87020779600,5256.26221000,3739.78760000,6928.42822000,,,,10099
3.408524,J1824-2452H,fre08,J1824-2452H,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565965440,276.13602275397,-24.86906394061,6626.55957000,4398.61865000,8760.28125000,,,,10099
3.726420,J1824-2452H,fre08,J1824-2452H,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565947008,276.13561741013,-24.87008084405,6299.53711000,4517.30176000,8168.82373000,,,,10099
4.217913,J1824-2452H,fre08,J1824-2452H,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565965312,276.13542936883,-24.86961558417,5235.17578000,3963.65210000,6776.12158000,3495.17651000,3157.66528000,3834.77588000,10033
4.444158,J1824-2452H,fre08,J1824-2452H,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565920000,276.13625870385,-24.87094291875,9162.31250000,7560.85498000,10685.43460000,8427.87695000,7144.94336000,10066.65040000,10033
1.324411,J1824-2452I,fre08,J1824-2452I,18:24:32.53,-24:52:08.6,BT,He,5.5,4077190502565990144,276.13514467842,-24.86913050691,6041.18994000,2994.02661000,8434.23438000,,,,10099
1.571606,J1824-2452I,fre08,J1824-2452I,18:24:32.53,-24:52:08.6,BT,He,5.5,4077190502565965440,276.13602275397,-24.86906394061,6626.55957000,4398.61865000,8760.28125000,,,,10099
2.049195,J1824-2452I,fre08,J1824-2452I,18:24:32.53,-24:52:08.6,BT,He,5.5,4077190502565965312,276.13542936883,-24.86961558417,5235.17578000,3963.65210000,6776.12158000,3495.17651000,3157.66528000,3834.77588000,10033
2.655960,J1824-2452I,fre08,J1824-2452I,18:24:32.53,-24:52:08.6,BT,He,5.5,4077190502565965056,276.13594022932,-24.86969862829,5990.54346000,4662.79590000,7742.64844000,,,,10099
3.097656,J1824-2452I,fre08,J1824-2452I,18:24:32.53,-24:52:08.6,BT,He,5.5,4077190502565947648,276.13591682791,-24.86826527921,5530.75195000,4667.43164000,6629.18359000,4857.36084000,4019.43335000,5840.13867000,10033
3.699320,J1824-2452I,fre08,J1824-2452I,18:24:32.53,-24:52:08.6,BT,He,5.5,4077190502565947008,276.13561741013,-24.87008084405,6299.53711000,4517.30176000,8168.82373000,,,,10099
3.977465,J1824-2452I,fre08,J1824-2452I,18:24:32.53,-24:52:08.6,BT,He,5.5,4077190502619714048,276.13675142486,-24.86892900201,4504.89551000,2575.90967000,7780.01123000,,,,10099
4.321579,J1824-2452I,fre08,J1824-2452I,18:24:32.53,-24:52:08.6,BT,He,5.5,4077190502565969664,276.13683449279,-24.86931101199,6366.94238000,5015.31348000,8183.13721000,,,,10099
4.479301,J1824-2452I,fre08,J1824-2452I,18:24:32.53,-24:52:08.6,BT,He,5.5,4077190502565961088,276.13629888006,-24.86801816051,5556.02441000,3708.19482000,7653.44092000,,,,10099
4.633861,J1824-2452I,fre08,J1824-2452I,18:24:32.53,-24:52:08.6,BT,He,5.5,4077190502565971584,276.13440783611,-24.86828184518,5944.55566000,4420.57666000,7754.00049000,3493.03174000,1760.72461000,7220.98291000,10133
4.675850,J1824-2452I,fre08,J1824-2452I,18:24:32.53,-24:52:08.6,BT,He,5.5,4077190502565974016,276.13501992921,-24.87026507587,1807.29028000,1353.23584000,2536.61450000,1339.82959000,1058.77710000,1751.81274000,10033
4.755029,J1824-2452I,fre08,J1824-2452I,18:24:32.53,-24:52:08.6,BT,He,5.5,4077190502518991232,276.13669158291,-24.86986560730,5843.22021000,3683.37793000,8565.67188000,5324.79150000,2842.16748000,6097.79492000,10033
0.320885,J1824-2452J,fre08,J1824-2452J,18:24:32.81,-24:52:11.20,BT,UL,5.5,4077190502518991232,276.13669158291,-24.86986560730,5843.22021000,3683.37793000,8565.67188000,5324.79150000,2842.16748000,6097.79492000,10033
1.730142,J1824-2452J,fre08,J1824-2452J,18:24:32.81,-24:52:11.20,BT,UL,5.5,4077190502565969664,276.13683449279,-24.86931101199,6366.94238000,5015.31348000,8183.13721000,,,,10099
2.524879,J1824-2452J,fre08,J1824-2452J,18:24:32.81,-24:52:11.20,BT,UL,5.5,4077190502565965056,276.13594022932,-24.86969862829,5990.54346000,4662.79590000,7742.64844000,,,,10099
3.058832,J1824-2452J,fre08,J1824-2452J,18:24:32.81,-24:52:11.20,BT,UL,5.5,4077190502619714048,276.13675142486,-24.86892900201,4504.89551000,2575.90967000,7780.01123000,,,,10099
3.219283,J1824-2452J,fre08,J1824-2452J,18:24:32.81,-24:52:11.20,BT,UL,5.5,4077190502565990784,276.13757254177,-24.87020779600,5256.26221000,3739.78760000,6928.42822000,,,,10099
3.408524,J1824-2452J,fre08,J1824-2452J,18:24:32.81,-24:52:11.20,BT,UL,5.5,4077190502565965440,276.13602275397,-24.86906394061,6626.55957000,4398.61865000,8760.28125000,,,,10099
3.726420,J1824-2452J,fre08,J1824-2452J,18:24:32.81,-24:52:11.20,BT,UL,5.5,4077190502565947008,276.13561741013,-24.87008084405,6299.53711000,4517.30176000,8168.82373000,,,,10099
4.217913,J1824-2452J,fre08,J1824-2452J,18:24:32.81,-24:52:11.20,BT,UL,5.5,4077190502565965312,276.13542936883,-24.86961558417,5235.17578000,3963.65210000,6776.12158000,3495.17651000,3157.66528000,3834.77588000,10033
4.444158,J1824-2452J,fre08,J1824-2452J,18:24:32.81,-24:52:11.20,BT,UL,5.5,4077190502565920000,276.13625870385,-24.87094291875,9162.31250000,7560.85498000,10685.43460000,8427.87695000,7144.94336000,10066.65040000,10033
0.320885,J1824-2452K,fre08,J1824-2452K,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502518991232,276.13669158291,-24.86986560730,5843.22021000,3683.37793000,8565.67188000,5324.79150000,2842.16748000,6097.79492000,10033
1.730142,J1824-2452K,fre08,J1824-2452K,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565969664,276.13683449279,-24.86931101199,6366.94238000,5015.31348000,8183.13721000,,,,10099
2.524879,J1824-2452K,fre08,J1824-2452K,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565965056,276.13594022932,-24.86969862829,5990.54346000,4662.79590000,7742.64844000,,,,10099
3.058832,J1824-2452K,fre08,J1824-2452K,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502619714048,276.13675142486,-24.86892900201,4504.89551000,2575.90967000,7780.01123000,,,,10099
3.219283,J1824-2452K,fre08,J1824-2452K,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565990784,276.13757254177,-24.87020779600,5256.26221000,3739.78760000,6928.42822000,,,,10099
3.408524,J1824-2452K,fre08,J1824-2452K,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565965440,276.13602275397,-24.86906394061,6626.55957000,4398.61865000,8760.28125000,,,,10099
3.726420,J1824-2452K,fre08,J1824-2452K,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565947008,276.13561741013,-24.87008084405,6299.53711000,4517.30176000,8168.82373000,,,,10099
4.217913,J1824-2452K,fre08,J1824-2452K,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565965312,276.13542936883,-24.86961558417,5235.17578000,3963.65210000,6776.12158000,3495.17651000,3157.66528000,3834.77588000,10033
4.444158,J1824-2452K,fre08,J1824-2452K,18:24:32.81,-24:52:11.20,BT,*,5.5,4077190502565920000,276.13625870385,-24.87094291875,9162.31250000,7560.85498000,10685.43460000,8427.87695000,7144.94336000,10066.65040000,10033
0.320885,J1824-2452L,fre08,J1824-2452L,18:24:32.81,-24:52:11.20,BT,UL,5.5,4077190502518991232,276.13669158291,-24.86986560730,5843.22021000,3683.37793000,8565.67188000,5324.79150000,2842.16748000,6097.79492000,10033
1.730142,J1824-2452L,fre08,J1824-2452L,18:24:32.81,-24:52:11.20,BT,UL,5.5,4077190502565969664,276.13683449279,-24.86931101199,6366.94238000,5015.31348000,8183.13721000,,,,10099
2.524879,J1824-2452L,fre08,J1824-2452L,18:24:32.81,-24:52:11.20,BT,UL,5.5,4077190502565965056,276.13594022932,-24.86969862829,5990.54346000,4662.79590000,7742.64844000,,,,10099
