angDist,Name,ref,JName,RA,DEC,Binary Type,Companion,Dist (Kpc),ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr
3.153029,B1908+00A,dma+93,J1911+0101A,19:11:11.08957,+01:02:09.741,ELL1,UL,9.5,287.79612199037,1.03691091867,0.0017079,0.0012423,69.72,4267342173742324224,287.79611643416,0.0806,1.03689478807,0.0843,-0.0186,0.1124,-0.1657,3.839,-1.250,0.104,-3.629,0.081,192,5.3602,403.67,0.506,1.001e+01,95,1.2920,0.0200,14,1.288,0,4.30174e+03,7.91965e+00,16.603258,,,,,,,,,,0,,,109242877960874753,,,,0.003404,,,16.603258,0.003404,4.30174e+03,,1.6589,1.3070,0.2059
3.268809,B1908+00A,dma+93,J1911+0101A,19:11:11.08957,+01:02:09.741,ELL1,UL,9.5,287.79548479470,1.03659027475,0.0026649,0.0013237,165.01,4267342173742341888,287.79548479470,1.4526,1.03659027475,2.5968,,,,,,,,,74,7.5092,198.79,3.061,6.857e+00,3,,,6,,0,2.70099e+02,4.61615e+00,19.608559,,,,,,,,,,0,,,,,,,0.018759,,,19.608559,0.018759,2.70099e+02,,1.4526,2.5968,-0.3544
3.366138,B1908+00A,dma+93,J1911+0101A,19:11:11.08957,+01:02:09.741,ELL1,UL,9.5,287.79707654704,1.03638214641,0.0013356,0.0008848,56.65,4267342173786899968,287.79707654704,1.2171,1.03638214641,1.0418,,,,,,,,,86,15.3738,474.37,5.666,2.715e+01,3,,,8,,0,3.55987e+02,7.30018e+00,19.308783,,,,,,,,,,0,,,,,,,0.022435,,,19.308783,0.022435,3.55987e+02,,1.2171,1.0418,0.3625
3.512029,B1908+00A,dma+93,J1911+0101A,19:11:11.08957,+01:02:09.741,ELL1,UL,9.5,287.79702677289,1.03551080624,0.0019183,0.0014541,67.18,4267342173786897792,287.79702194787,0.0918,1.03549319701,0.0888,-0.3381,0.1155,-2.9267,4.108,-1.085,0.115,-3.962,0.095,202,6.4937,404.76,0.555,8.217e+00,95,1.3248,0.0235,15,1.343,0,2.73916e+03,2.89612e+01,17.093320,1.53418e+03,1.37527e+02,17.373854,5.69095e+03,15.359934,2.638,2.013920,,,0,,,109242877970183058,,,,0.011806,0.097367,0.041546,17.084267,0.011713,2.76210e+03,1.301,1.8560,1.5329,0.1967
3.758584,B1908+00A,dma+93,J1911+0101A,19:11:11.08957,+01:02:09.741,ELL1,UL,9.5,287.79724504566,1.03614827498,0.0276484,0.0011633,36.72,4267342173786899840,287.79724504566,16.5565,1.03614827498,22.1737,,,,,,,,,43,4.4868,90.87,4.929,2.625e+01,3,,,4,,0,2.31442e+02,7.50746e+00,19.776262,,,,,,,,,,0,,,,,,,0.035326,,,19.776262,0.035326,2.31442e+02,,16.5565,22.1737,0.9962
4.052955,B1908+00A,dma+93,J1911+0101A,19:11:11.08957,+01:02:09.741,ELL1,UL,9.5,287.79618253248,1.03491360186,0.0054945,0.0045289,32.27,4267342173786898176,287.79617814626,0.2449,1.03490053479,0.2506,0.1174,0.3247,0.3616,3.101,-0.987,0.300,-2.940,0.327,209,5.8185,376.92,1.592,8.771e+00,95,1.3020,0.0663,15,1.300,0,6.21437e+02,1.08439e+01,18.703873,8.40248e+02,5.82857e+01,18.027523,2.76721e+03,16.142790,5.805,1.884733,,,0,,,109242877961422347,,,,0.019145,0.075366,0.016574,18.697013,0.019027,6.25376e+02,4.486,4.8239,5.2374,0.1730
4.111486,B1908+00A,dma+93,J1911+0101A,19:11:11.08957,+01:02:09.741,ELL1,UL,9.5,287.79609903500,1.03717617647,0.0120100,0.0058342,34.85,4267342173742322176,287.79609320929,0.3749,1.03715758792,0.4150,0.2534,0.4454,0.5690,4.383,-1.311,0.538,-4.182,0.668,129,2.2174,171.54,1.008,2.445e+00,95,1.3406,0.0741,10,1.142,0,5.88176e+02,2.81935e+00,18.763597,,,,,,,,,,0,,,,,,,0.005889,,,18.763597,0.005889,5.88176e+02,,8.3685,10.4042,0.5936
4.200848,B1908+00A,dma+93,J1911+0101A,19:11:11.08957,+01:02:09.741,ELL1,UL,9.5,287.79553126517,1.03508742545,0.0034778,0.0005507,39.35,4267342173786884096,287.79553126517,2.2458,1.03508742545,2.7120,,,,,,,,,118,15.0701,522.83,4.403,2.453e+01,3,,,8,,0,4.48216e+02,1.26582e+01,19.058650,,,,,,,,,,0,,,,,,,0.030786,,,19.058650,0.030786,4.48216e+02,,2.2458,2.7120,0.9493
4.291816,B1908+00A,dma+93,J1911+0101A,19:11:11.08957,+01:02:09.741,ELL1,UL,9.5,287.79729312166,1.03554824758,0.0027791,0.0011931,33.17,4267342173786897920,287.79729312166,1.8192,1.03554824758,2.4161,,,,,,,,,50,11.3531,259.34,5.638,1.325e+01,3,,,6,,0,2.36407e+02,8.30372e+00,19.753218,,,,,,,,,,0,,,,,,,0.038236,,,19.753218,0.038236,2.36407e+02,,1.8192,2.4161,0.6564
4.550248,B1908+00A,dma+93,J1911+0101A,19:11:11.08957,+01:02:09.741,ELL1,UL,9.5,287.79499835785,1.03566720098,0.0301810,0.0026449,52.29,4267342173797175936,287.79499835785,23.9303,1.03566720098,18.5802,,,,,,,,,45,6.8738,136.84,6.161,5.405e+00,3,,,4,,0,1.55120e+02,4.04921e+00,20.210700,,,,,,,,,,0,,,,,,,0.028475,,,20.210700,0.028475,1.55120e+02,,23.9303,18.5802,0.9838
0.437759,J1913+0618,lbh+15,J1913+0618,19:13:17.8786,+06:18:08.277,DD,He/CO(?),5.863,288.32449734204,6.30217760777,0.0015216,0.0011160,109.33,4306019007094844800,288.32448496680,0.0656,6.30214829214,0.0640,0.7569,0.0806,9.3909,7.153,-2.768,0.094,-6.596,0.074,230,13.9149,694.36,0.496,2.072e+01,31,,,14,1.721,0,8.30639e+03,6.83601e+00,15.888836,3.54868e+03,1.02511e+01,16.463375,7.00239e+03,15.134780,1.270,1.328595,,,0,,,115562883245673103,,,482375975,0.002897,0.004198,0.004525,15.888836,0.002897,8.30639e+03,0.020,1.4826,1.1673,-0.1931
1.967225,J1913+0618,lbh+15,J1913+0618,19:13:17.8786,+06:18:08.277,DD,He/CO(?),5.863,288.32476779882,6.30277312531,0.0148945,0.0127717,120.22,4306019007065371776,288.32475326434,0.6411,6.30273795720,0.7455,0.5343,0.9511,0.5618,8.554,-3.250,0.909,-7.913,0.853,181,2.0487,243.15,1.549,1.328e+00,95,0.8411,0.1366,11,1.110,0,1.55584e+02,1.30820e+00,20.207453,8.04678e+01,1.73794e+01,20.574486,3.05669e+02,18.534765,2.482,2.039721,,,0,,,115562883248183857,,,,0.009536,0.234514,0.096029,20.197952,0.009460,1.56952e+02,1.141,14.3864,13.3413,-0.1331
2.788533,J1913+0618,lbh+15,J1913+0618,19:13:17.8786,+06:18:08.277,DD,He/CO(?),5.863,288.32402233450,6.30291564934,0.0018336,0.0008218,27.91,4306019007065380864,288.32402233450,1.1243,6.30291564934,1.6653,,,,,,,,,122,0.2144,119.63,0.000,0.000e+00,3,,,8,,0,1.19095e+02,1.38599e+00,20.497631,,,,,,,,,,0,,,115562883240484046,,,,0.012932,,,20.497631,0.012932,1.19095e+02,,1.1243,1.6653,0.5936
4.897529,J1913+0618,lbh+15,J1913+0618,19:13:17.8786,+06:18:08.277,DD,He/CO(?),5.863,288.32346468169,6.30319565396,0.0237967,0.0038892,38.01,4306019007068002176,288.32346468169,14.9708,6.30319565396,18.9019,,,,,,,,,42,4.9907,97.40,11.681,4.930e+01,3,,,5,,0,7.20502e+01,2.99053e+00,21.043280,,,,,,,,,,0,,,115562883235024359,,,,0.045149,,,21.043280,0.045149,7.20502e+01,,14.9708,18.9019,0.9450
1.986772,B1913+16,ht75a,J1915+1606,19:15:27.99942,+16:06:27.3868,DDH,NS,4.167,288.86620372726,16.10727757181,0.0088997,0.0055181,36.11,4321052865779414784,288.86618929716,0.3296,16.10725275003,0.4049,0.1757,0.4791,0.3668,6.397,-3.119,0.431,-5.585,0.500,281,1.0890,314.55,1.020,1.002e+00,95,1.4064,0.1146,18,1.046,0,2.11071e+02,9.41733e-01,19.876293,5.57206e+01,4.86661e+00,20.973503,2.11829e+02,18.932934,1.268,2.040569,,,0,,,127322888662049235,,,,0.005573,0.094869,0.021712,19.866777,0.005536,2.12930e+02,-0.073,6.8836,7.8912,0.4274
3.728939,B1913+16,ht75a,J1915+1606,19:15:27.99942,+16:06:27.3868,DDH,NS,4.167,288.86585278849,16.10828945112,0.0162934,0.0114719,39.97,4321052870118390784,288.86584504506,0.6355,16.10827132759,0.7544,0.0811,0.9696,0.0837,4.408,-1.674,0.860,-4.078,0.918,289,3.8404,413.95,3.857,5.025e+00,95,0.9786,0.2014,18,1.164,0,1.14249e+02,8.66955e-01,20.542738,3.03931e+01,5.31924e+00,21.631607,1.29300e+02,19.468903,1.398,2.162705,,,0,,,127332888657850387,,,,0.008687,0.190040,0.062758,20.531072,0.008604,1.15483e+02,0.040,13.6690,14.4995,0.3325
4.257227,B1913+16,ht75a,J1915+1606,19:15:27.99942,+16:06:27.3868,DDH,NS,4.167,288.86717273951,16.10868438338,0.0178159,0.0153949,44.08,4321052904478125184,288.86716515046,0.7193,16.10865945138,0.8685,-1.5341,1.2362,-1.2410,5.845,-1.640,1.040,-5.610,1.059,178,2.0571,218.90,1.973,9.318e-01,95,1.7246,0.2778,14,1.111,0,1.00042e+02,1.09448e+00,20.686909,2.83126e+01,4.33408e+00,21.708595,7.45243e+01,20.067150,1.028,1.641445,,,0,,,127332888672030911,,,,0.012194,0.166228,0.099992,20.683861,0.012161,1.00324e+02,-0.260,16.6105,16.6883,0.1450
1.717656,J1921+0137,san16,J1921+0137,19:21:30.30765,+01:37:25.539,ELL1,He,5.085,290.37675748222,1.62372046851,0.0051532,0.0029219,38.61,4264620706355085184,290.37674220394,0.2073,1.62369841551,0.2359,0.2464,0.2614,0.9424,6.036,-3.436,0.245,-4.962,0.277,218,0.0350,222.30,0.000,0.000e+00,31,,,12,1.000,0,4.90202e+02,1.13115e+00,18.961430,1.73326e+02,5.87407e+00,19.741385,4.31442e+02,18.160590,1.234,1.580795,,,0,,,109942903767608883,,,459388226,0.003724,0.036902,0.011665,18.961430,0.003724,4.90202e+02,-0.046,3.9438,4.4204,0.5040
4.891257,J1921+0137,san16,J1921+0137,19:21:30.30765,+01:37:25.539,ELL1,He,5.085,290.37514269651,1.62450200328,0.0038479,0.0018194,38.66,4264620706355087872,290.37512447907,0.1290,1.62447943230,0.1364,0.3511,0.1503,2.3354,6.525,-4.097,0.172,-5.078,0.200,247,-0.5579,239.39,0.000,0.000e+00,31,,,13,0.973,0,9.08013e+02,1.49773e+00,18.292137,2.63425e+02,1.08238e+01,19.286900,9.17799e+02,17.341026,1.301,1.945873,,,0,,,109942903751479812,,,459388212,0.003286,0.044699,0.008190,18.292137,0.003286,9.08013e+02,-0.027,2.7922,3.2126,0.6252
2.513654,J1921+1929,pkr+19,J1921+1929,19:21:23.35070,+19:29:22.299,ELL1,He,2.434,290.34803039602,19.48960738508,0.0040545,0.0032968,35.32,4515785377307211008,290.34801559634,0.1572,19.48957101545,0.1845,0.3249,0.2481,1.3097,8.765,-3.139,0.220,-8.183,0.236,510,-0.2505,525.06,0.000,0.000e+00,31,,,21,0.991,0,3.32213e+02,7.16570e-01,19.383827,5.31175e+01,3.96146e+00,21.025448,4.24818e+02,18.177387,1.439,2.848061,,,0,,,131382903480368046,,,548371544,0.003616,0.081021,0.013431,19.383827,0.003616,3.32213e+02,-0.020,3.5681,3.8180,0.1929
0.163693,J1928+1245,pkr+19,J1928+1245,19:28:45.39360,+12:45:53.374,ELL1,UL,6.079,292.18909362107,12.76483075284,0.0031037,0.0016302,46.22,4316237348443952128,292.18909202584,0.1130,12.76481021350,0.1328,0.1483,0.1697,0.8740,4.635,-0.350,0.157,-4.621,0.156,303,0.3253,318.75,0.000,0.000e+00,31,,,18,1.012,0,9.58250e+02,1.21808e+00,18.233670,3.11017e+02,5.07922e+00,19.106580,8.66570e+02,17.403387,1.229,1.703194,,,0,,,123312921891428291,,,514431193,0.003082,0.017949,0.007654,18.233670,0.003082,9.58250e+02,-0.066,2.5088,2.4489,0.5672
4.014459,J1928+1245,pkr+19,J1928+1245,19:28:45.39360,+12:45:53.374,ELL1,UL,6.079,292.18990307520,12.76565656523,0.0179759,0.0124248,51.99,4316237352772471936,292.18989515859,0.7243,12.76562903383,0.9439,1.2028,1.3126,0.9164,6.434,-1.737,1.018,-6.195,0.956,201,2.4283,256.26,1.647,1.664e+00,95,1.8997,0.2145,11,1.124,0,1.17210e+02,8.54791e-01,20.514952,3.64033e+01,4.81562e+00,21.435690,1.13507e+02,19.610340,1.279,1.825350,,,0,,,123312921899469273,,,,0.008384,0.143654,0.050601,20.509067,0.008343,1.17847e+02,-0.032,16.0976,14.7775,0.3442
2.165742,J1930+2441,pkr+19,J1930+2441,19:30:45.39844,+24:41:01.564,ELL1,He,3.268,292.68925377636,24.68317222611,0.0021066,0.0003738,163.91,2021366816752589056,292.68925377636,0.6855,24.68317222611,2.0267,,,,,,,,,274,2.0956,319.84,0.928,2.775e-01,3,,,10,,0,1.20086e+02,9.84609e-01,20.488632,,,,,,,,,,0,,,,,,,0.009319,,,20.488632,0.009319,1.20086e+02,,0.6855,2.0267,-0.8239
2.167990,J1930+2441,pkr+19,J1930+2441,19:30:45.39844,+24:41:01.564,ELL1,He,3.268,292.68906523349,24.68317176797,0.0259297,0.0109501,119.80,2021366816752588800,292.68905436116,0.9083,24.68314704569,0.9392,-1.3636,1.1213,-1.2161,5.990,-2.223,1.458,-5.563,1.037,145,3.8346,225.90,2.336,2.311e+00,95,1.2764,0.2410,9,1.236,0,1.60293e+02,1.92680e+00,20.175080,,,,,,,,,,0,,,,,,,0.013339,,,20.175080,0.013339,1.60293e+02,,23.1491,16.0115,-0.6428
3.230118,J1930+2441,pkr+19,J1930+2441,19:30:45.39844,+24:41:01.564,ELL1,He,3.268,292.68906361394,24.68287482212,0.0031299,0.0022800,164.64,2021366816752588928,292.68904699656,0.1030,24.68285561676,0.1389,-0.2413,0.2038,-1.1836,5.497,-3.397,0.144,-4.321,0.191,579,2.8034,696.69,0.356,6.803e-01,95,1.4747,0.0356,23,1.083,0,5.42047e+02,1.04987e+00,18.852274,2.81241e+02,5.58066e+00,19.215845,7.39933e+02,17.574915,1.884,1.640930,,,0,,,137622926891080134,,,,0.003466,0.021724,0.015438,18.849233,0.003463,5.43568e+02,0.596,2.3497,3.0779,-0.1624
3.436876,J1930+2441,pkr+19,J1930+2441,19:30:45.39844,+24:41:01.564,ELL1,He,3.268,292.69009652549,24.68420087092,0.0123994,0.0084624,168.80,2021366816752588032,292.69008184946,0.3837,24.68418928148,0.5577,0.2104,0.8832,0.2382,3.975,-3.000,0.533,-2.608,0.766,485,4.7467,670.07,2.251,2.521e+00,95,1.6318,0.1419,21,1.156,0,1.10266e+02,6.02122e-01,20.581266,3.31480e+01,3.30588e+00,21.537397,8.14094e+01,19.971209,1.039,1.566189,,,0,,,137622926899321636,,,,0.006538,0.108317,0.057025,20.579282,0.006528,1.10467e+02,-0.239,8.6435,12.2739,-0.1475
3.646017,J1930+2441,pkr+19,J1930+2441,19:30:45.39844,+24:41:01.564,ELL1,He,3.268,292.68817850422,24.68424749742,0.0063916,0.0039247,167.71,2021366816754116480,292.68816089549,0.1827,24.68422246358,0.2704,0.4192,0.4030,1.0403,6.685,-3.600,0.249,-5.633,0.392,600,3.0085,735.29,0.947,1.554e+00,95,1.4140,0.0660,22,1.088,0,2.45958e+02,6.67482e-01,19.710215,8.04175e+01,5.96477e+00,20.575165,2.59820e+02,18.711212,1.383,1.863953,,,0,,,137622926881181613,,,,0.004034,0.080580,0.026475,19.703699,0.004021,2.47438e+02,0.067,4.0689,6.3008,-0.2064
4.326317,J1930+2441,pkr+19,J1930+2441,19:30:45.39844,+24:41:01.564,ELL1,He,3.268,292.68892112481,24.68494974180,0.0044624,0.0027551,166.17,2021366816754115200,292.68890804746,0.1295,24.68492215315,0.1888,0.3511,0.2866,1.2251,6.759,-2.674,0.177,-6.207,0.272,611,1.2212,679.40,0.000,0.000e+00,95,1.3925,0.0464,22,1.035,0,3.58435e+02,7.42273e-01,19.301342,1.27929e+02,1.17818e+01,20.071117,3.12157e+02,18.511965,1.228,1.559153,,,0,,,137622926889062497,,,,0.003556,0.100031,0.031043,19.299454,0.003554,3.59058e+02,-0.050,2.8801,4.3827,-0.2266
1.374333,J1932+1500,lsb+17,J1932+1500,19:32:46.307,+15:00:22.2,BT,He(?),2.849,293.19306296890,15.00653127486,0.0120790,0.0085922,53.60,4318246641546242304,293.19305328482,0.5169,15.00650210804,0.5015,0.7123,0.8300,0.8583,6.892,-2.105,0.691,-6.563,0.630,288,3.1995,382.76,1.947,1.701e+00,95,1.6700,0.1557,16,1.136,0,1.34614e+02,8.23136e-01,20.364637,3.24019e+01,3.58826e+00,21.562117,1.59314e+02,19.242258,1.424,2.319859,,,0,,,126002931930748354,,,,0.007188,0.120269,0.041009,20.350168,0.007107,1.36420e+02,0.044,10.9784,9.9600,0.3148
0.956681,J1932+1756,lbh+15,J1932+1756,19:32:07.2277,+17:56:17.31,DD,CO(?),2.116,293.03039319215,17.93811373418,0.0030347,0.0020759,127.15,4323058035682835712,293.03039319215,2.7244,17.93811373418,2.4690,,,,,,,,,61,1.4324,71.78,4.935,1.465e+00,3,,,5,,0,8.38981e+01,1.81943e+00,20.877987,,,,1.13277e+02,19.612537,,,,,0,,,129522930304016300,,,,0.023706,,0.153059,20.877987,0.023706,8.38981e+01,,2.7244,2.4690,-0.3506
1.398946,J1932+1756,lbh+15,J1932+1756,19:32:07.2277,+17:56:17.31,DD,CO(?),2.116,293.02975477070,17.93795924121,0.0044790,0.0034731,36.93,4323058035681161600,293.02974144719,0.1941,17.93793362525,0.2085,0.9153,0.2693,3.3994,6.431,-2.852,0.243,-5.764,0.260,344,2.5066,445.05,1.035,2.935e+00,95,1.2507,0.0614,19,1.097,0,3.77312e+02,1.09216e+00,19.245615,7.40721e+01,9.59281e-01,20.664406,5.51485e+02,17.894060,1.658,2.770346,,,0,,,129522930297506042,,,,0.004180,0.014335,0.026461,19.223429,0.004132,3.85101e+02,0.211,3.8665,4.1441,0.2398
2.560984,J1932+1756,lbh+15,J1932+1756,19:32:07.2277,+17:56:17.31,DD,CO(?),2.116,293.02950895893,17.93855779832,0.0017963,0.0015469,36.26,4323058031383856384,293.02949801911,0.0812,17.93853389549,0.0854,0.2297,0.1089,2.1093,5.866,-2.342,0.103,-5.378,0.107,369,2.0636,473.50,0.386,1.949e+00,95,1.2873,0.0256,21,1.077,0,1.19371e+03,1.48886e+00,17.995117,2.49842e+02,6.75331e+00,19.344378,1.51946e+03,16.793669,1.482,2.550709,,,0,,,129522930295066733,,,540408403,0.003070,0.029480,0.008574,17.976582,0.003060,1.21427e+03,0.068,1.6384,1.7132,0.1417
2.894764,J1933+1726,lbh+15,J1933+1726,19:33:22.9828,+17:26:49.606,ELL1,CO,4.072,293.34651526045,17.44747295557,0.0134341,0.0086311,33.87,4322183408559268096,293.34654503023,0.4960,17.44745880311,0.5639,1.5899,0.6959,2.2848,7.139,6.390,0.656,-3.184,0.771,278,2.1937,366.54,2.012,2.300e+00,95,1.1393,0.1436,17,1.094,0,,,,,,,1.85104e+02,19.079353,,,,,0,,,128932933465247380,,,,,,0.046186,,,,,10.3639,12.1474,0.3895
4.116313,J1933+1726,lbh+15,J1933+1726,19:33:22.9828,+17:26:49.606,ELL1,CO,4.072,293.34686453558,17.44666508479,0.0096624,0.0058968,40.60,4322183408559267328,293.34684598229,0.3636,17.44663327240,0.4038,0.1772,0.4905,0.3612,8.191,-3.982,0.485,-7.158,0.521,295,0.8540,334.47,0.687,3.720e-01,95,1.2412,0.1036,19,1.035,0,1.80346e+02,7.37649e-01,20.047100,3.81211e+01,3.93360e+00,21.385628,2.21059e+02,18.886625,1.437,2.499003,,,0,,,128932933468916323,,,,0.005226,0.112068,0.033577,20.029462,0.005166,1.83300e+02,0.031,7.7191,8.2795,0.4530
4.203453,J1933+1726,lbh+15,J1933+1726,19:33:22.9828,+17:26:49.606,ELL1,CO,4.072,293.34463920929,17.44757829119,0.0112952,0.0069801,39.74,4322183408559268352,293.34463092690,0.4414,17.44754918383,0.4946,0.0678,0.5869,0.1156,6.786,-1.778,0.566,-6.549,0.614,298,0.7836,333.82,1.003,7.355e-01,95,1.3217,0.1267,18,1.031,0,1.45199e+02,7.43143e-01,20.282457,3.15154e+01,3.50428e+00,21.592236,1.72658e+02,19.154928,1.406,2.437307,,,0,,,128932933446607651,,,,0.006202,0.120758,0.039259,20.265902,0.006127,1.47430e+02,0.009,8.9974,9.7648,0.4413
4.057819,J1933-6211,jbo+07,J1933-6211,19:33:32.42668,-62:11:46.876,ELL1,CO(?),0.65,293.38347668821,-62.19552422729,0.0042491,0.0033181,44.07,6441832056394940288,293.38354108741,0.1655,-62.19557729078,0.1960,0.1186,0.2472,0.4799,13.720,6.759,0.235,-11.939,0.236,402,1.9458,476.94,0.622,1.066e+00,31,,,22,1.069,0,3.68083e+02,9.07153e-01,19.272503,2.12905e+02,5.99780e+00,19.518080,2.38300e+02,18.805086,1.226,0.712994,,,0,,,,,483767303,,0.003841,0.030714,0.037671,19.272503,0.003841,3.68083e+02,0.033,3.7971,3.8272,0.2423
3.228775,J1935+1726,lcm13,J1935+1726,19:35:03.948,+17:26:28.46,ELL1,He,2.305,293.76617169002,17.44209556818,0.0205474,0.0150614,129.57,4322221376057449984,293.76616356761,0.8879,17.44207219021,0.8991,1.3958,1.1994,1.1637,5.541,-1.744,1.192,-5.260,1.129,199,1.3317,238.68,1.626,8.190e-01,95,1.2570,0.2242,12,1.067,0,1.11880e+02,1.01489e+00,20.565489,5.60445e+01,1.13373e+01,20.967209,1.72589e+02,19.155363,2.044,1.811846,,,0,,,128932937662330997,,,,0.010227,0.219653,0.108641,20.559822,0.010178,1.12465e+02,0.734,18.5185,17.4960,-0.2961
2.757628,J1937+1658,pkr+19,J1937+1658,19:37:24.90851,+16:58:42.553,ELL1,He,3.259,294.35339762534,16.97781673624,0.0003398,0.0002740,124.98,4321992780765502208,294.35338570782,0.0145,16.97779861131,0.0150,0.2123,0.0206,10.2840,4.817,-2.565,0.020,-4.078,0.019,307,-0.6627,272.81,0.000,0.000e+00,31,,,17,0.972,0,3.47963e+04,1.08272e+01,14.333533,7.14642e+03,1.36458e+01,15.703321,4.15970e+04,13.200239,1.401,2.503082,,,0,,,128372943534053891,,,535427118,0.002776,0.003476,0.003850,14.333533,0.002776,3.47963e+04,-0.006,0.3196,0.2972,-0.1996
4.743149,J1937+1658,pkr+19,J1937+1658,19:37:24.90851,+16:58:42.553,ELL1,He,3.259,294.35506464346,16.97799793802,0.0098445,0.0086638,141.61,4321992780774317440,294.35502513638,0.4208,16.97796886631,0.4583,-0.1916,0.6047,-0.3168,10.727,-8.502,0.571,-6.541,0.593,286,145.0669,38824.81,4.991,1.069e+03,95,1.4221,0.1218,17,11.470,0,3.72216e+03,2.10183e+01,16.760378,2.05227e+03,1.12156e+01,17.057955,6.23702e+03,15.260453,2.227,1.797502,,,0,,,128372943550934084,,,535427143,0.006722,0.006557,0.007929,16.754941,0.006694,3.74085e+03,0.919,9.1374,9.4067,-0.1238
3.714256,J1943+2210,skl+15,J1943+2210,19:43:16.4910,+22:10:23.151,ELL1,CO,6.774,295.81914061347,22.17405002729,0.0009230,0.0007576,157.93,1827716671345063936,295.81912599486,0.0355,22.17401938590,0.0380,0.2198,0.0499,4.4045,7.537,-3.046,0.049,-6.894,0.057,325,0.5422,347.03,0.000,0.000e+00,31,,,19,1.020,0,5.52873e+03,3.38260e+00,16.330805,1.89331e+03,7.37794e+00,17.145487,5.44079e+03,15.408740,1.327,1.736747,,,0,,,134602958191169391,,,561427938,0.002834,0.005068,0.004419,16.330805,0.002834,5.52873e+03,0.027,0.7831,0.9015,-0.1371
